RecordedDate,ResponseId,RecipientLastName,UserLanguage,Q4,Q4_3_TEXT,Q4R,Q5,Q6,Q6_7_TEXT,Q6R,Q7,Q7_8_TEXT,Q7R,Q8,Q8_9_TEXT,Q8GER,Q54,Q54_11_TEXT,Q8ALLR,UNILOC,CODLOC,Q9,Q9_4_TEXT,Q9R,Q10,Q10_13_TEXT,Q10R,Q11_1,Q12_1,MIDTOT,,,Q24
43915.29306,R_3dQfpR3t9iYDihs,,DE,1,,2,36,6,,6,1,,1,,,1,10,,21,GER,1,17,Heimatlos,18,13,Keine,14,3,5,3,,,"Zu laut, die LÃ¤den und Shops und ihre Kundinnen nehmen keine RÃ¼cksicht auf die Bewohner_innen hier. 
3 Kneipen, ein Kiosk und ein Cafe in der unmittelbaren NÃ¤he. WÃ¤hrend der Corona Kriese merke ich, weil sie zu sind, wie belastbar sie sind und wieviel Stress sie bewirken und das ist nicht nur meine Meinung...
"
43915.30972,R_T58ABAxbVnhN0xb,,DE,1,,2,18,2,,2,4,,4,,,1,,,10,GER,1,"1,10",,5,1,,1,5,6,1,,,
43915.36944,R_28AMKhKhj86g7UF,,DE,1,,2,23,2,,2,4,,4,,,1,4,,14,GER,1,"1,11",,5,5,,5,6,6,2,,,"Sicher, ruhig, ungestÃ¶rt, nette Nachbarschaft, man hilft sich, Geborgenheit, neu und aufregend, frisch umgezogen, Freude, Zweisamkeit, manchmal Streit "
43915.41389,R_9zzxD9sMvjg5vA5,,DE,1,,2,21,2,,2,4,,4,,,1,9,,21,GER,1,"1,2",,5,13,Nichts von allem,14,6,6,1,,,"Ich bin in einem konservativen Dorf aufgewachsen, welches ich bei der geografischen Frage angegeben habe. Zur Zeit bin ich dort bei meinen Eltern. Vor 18 Monaten bin ich Zuhause ausgezogen und nach WÃ¼rzburg gezogen. Als junger Mensch fÃ¼hle ich mich durch die vielen Angebote freier und wohler. Auf dem Land habe ich mich oft eingeengt gefÃ¼hlt. Jetzt ist es in Ordnung, wenn ich immer wieder zu Besuch komme. In WÃ¼rzburg fÃ¼hle ich mich sicher und komme selbststÃ¤ndig Ã¼berall hin. "
43915.52986,R_3E9ZuHl8pRulNsd,,DE,1,,2,23,2,,2,4,,4,,,1,,,10,GER,1,1,,2,9,,9,6,6,1,,,"Gute infrastrukturelle Anbindung, nah zu Freunden und Familie, kurzer Arbeitsweg, kurzer Weg zur Uni, sichere Gegend, fÃ¼hle mich wohl."
43915.54097,R_eLDex0eiiMqpYBP,,DE,1,,2,20,1,,1,1,,1,,,1,11,EuropÃ¤isch,10,GER,1,1,,2,1,,1,6,6,2,,,
43915.55069,R_27vsVkFAsfgLbjI,,DE,1,,2,21,2,,2,4,,4,,,1,6,,16,GER,1,1,,2,,,14,5,7,1,,,
43915.55069,R_1JUUwcKlaH7Dml2,,DE,1,,2,23,2,,2,4,,4,,,1,,,10,GER,1,1,,2,2,,2,6,7,1,,,"Da mein Wohnort ein kleines, beinahe schon abgelegenes Dorf ist, fÃ¼hle ich mich dort sicher. Meine Beziehungen werden eher negativ beeinflusst, da ich schlecht mit Ã¶ffentlichen Verkehrsmitteln erreichbar bin und abends nicht lange in der Stadt bleiben kann, da die Bahnen nicht so lange fahren. Meine Gesundheit wird durch meinen Wohnort nicht beeinflusst. "
43915.57292,R_1dh1yf6iTyvO1qV,,DE,1,,2,22,2,,2,4,,4,,,1,,,10,GER,1,1,,2,1,,1,6,6,1,,,
43915.65903,R_3ixVxZMb4Z8uWi7,,DE,1,,2,22,2,,2,1,,1,,,1,,,10,GER,1,1,,2,2,,2,6,6,2,,,"FÃ¼hle mich aufgrund menschlicher NÃ¤he sicher. Durch unmittelbare NÃ¤he zur Innenstadt sind Freunde schnell erreichbar. Schnelle Anbindung an Ã–PNV (AuÃŸenwelt), schnell in Parks oder WÃ¤ldern oder beim See zur Erholung. Gesunder Lebensstil ist in meiner aktuellen Lebenssituation absolut mÃ¶glich. 
NÃ¤he zur UniversitÃ¤t macht den Wohnort attraktiver und damit steigt die LebensqualitÃ¤t. 

FÃ¼hle mich im Freundeskreis mit meiner sexuellen Orientierung und meinen Meinungen zu Leben und Liebe zu 99% gut aufgehoben und grÃ¶ÃŸtenteils unterstÃ¼tzt. 

"
43915.76458,R_2woxs0pKldX8JOd,,DE,1,,2,24,2,,2,4,,4,,,1,4,,14,GER,1,1,,2,9,,9,4,5,2,,,"Der Wohnort ist rein pragmatisch gewÃ¤hlt fÃ¼r mein Studium, meinen vorherigen Wohnort vermisse ich seitdem sehr.
"
43915.76806,R_ZesRPmVb3t2rGVj,,DE,1,,2,23,2,,2,5,,5,,,1,,,10,GER,1,1,,2,9,,9,5,6,2,,,"Ich kann mich glÃ¼cklich darÃ¼ber schÃ¤tzen in so einem privilegierten und sicheren Land geboren worden zu sein. Ich habe an meinem Wohnort noch keine Diskriminierung wegen meiner IdentitÃ¤t erfahren, sondern eher BestÃ¤rkung und UnterstÃ¼tzung. Ich musste mich zum GlÃ¼ck nie verstecken oder verstellen, konnte mich offen ausleben und das, obwohl ich in einem sehr konservativ regierten Bundesland wohne, in der gleichgeschlechtliche Ehen oder HomosexualitÃ¤t usw. eher argwÃ¶hnisch betrachtet wird. Trotzdem werde ich dafÃ¼r nicht bestraft, wie in vielen anderen LÃ¤ndern und darf auch heiraten. Das gibt mir Sicherheit. "
43916.08819,R_wXmIbXgJWgoWKkN,,DE,1,,2,22,2,,2,4,,4,,,1,,,10,GER,1,1,,2,1,,1,6,2,1,,,Mein Wohnort beeinflusst mich positiv. Ich fÃ¼hle mich deutlich sicherer als in der Stadt. Die Natur und die Stille trÃ¤gt zum allgemeinen Wohlbefinden und der Gesundheit bei. 
43916.11806,R_UMZYkY8cUctbx3X,,DE,1,,2,18,1,,1,4,,4,,,1,4,,14,GER,1,"1,10",,5,"1,5",,"1,5",3,5,3,,,
43916.23611,R_1FqT9T0hhWpvvbH,,DE,1,,2,29,1,,1,4,,4,,,1,,,10,GER,1,1,,2,1,,1,6,5,1,,,
43916.24444,R_3edUsP02qthYRjA,,DE,1,,2,20,2,,2,1,,1,,,1,,,10,GER,1,1,,2,,,14,4,4,1,,,
43916.25069,R_27pU2jqE7JwwltE,,DE,1,,2,21,2,,2,4,,4,,,1,,,10,GER,1,1,,2,6,,6,6,5,1,,,
43916.26806,R_3p9dTbvf5RLhOvP,,DE,1,,2,30,2,,2,4,,4,,,1,,,10,GER,1,1,,2,1,,1,7,7,1,,,
43916.29306,R_zUO6Q2Gixtxt0M9,,DE,1,,2,21,2,,2,1,,1,,,,,,20,GER,1,1,,2,,,14,6,7,1,,,"Mein Wohnort ist fÃ¼r mich zu einem Zuhause geworden und ein Ort an dem ich mich sicher fÃ¼hle. TagsÃ¼ber auf jeden Fall, nachts fÃ¼hle ich mich dort manchmal etwas unwohl. Vor allem wenn mir Menschen entgegenkommen oder sogar hinter mir laufen. Ich denke das liegt aber mehr daran, dass ich alleine als Frau unterwegs bin als an meinem Wohnort. Es gibt Gegenden wo ich mich noch angreifbarer fÃ¼hle. 
Meine SexualitÃ¤t bereit mir Sorgen, weil es sich an schlechten Tagen so anfÃ¼hlt als wÃ¼rde ich mich durch sie noch verletzlicher machen. Und das obwohl ich Ã¼berhaupt keinen Einfluss darauf habe und mich nicht beschrÃ¤nken mÃ¶chte, es aber oft noch durch die Ansichten Anderer tue."
43916.30764,R_25XfevbqZHWX7CC,,DE,1,,2,21,2,,2,4,,4,,,1,10,,21,GER,1,1,,2,13,-,14,6,6,1,,,"Ich fÃ¼hle mich dort wohl, habe einen neuen Freundeskreis aufgebaut und kann immernoch Kontakt halten mit meiner Familie. "
43916.31181,R_r0hZjXDi55r86lP,,DE,1,,2,29,2,,2,4,,4,,,,10,,3,GER,1,17,Luxemburgisch,94,,,14,6,6,1,,,
43916.32431,R_3pg0987k8GmRXNT,,DE,1,,2,25,2,,2,4,,4,,,1,1,,11,GER,1,3,,60,"1,5",,"1,5",3,3,3,,,
43916.32569,R_1l6nHHKUq4QTUf4,,DE,1,,2,25,2,,2,1,,1,,,1,,,10,GER,1,1,,2,13,Durchschnittlich,14,5,6,1,,,"Mein Wohnort bietet wenig MÃ¶glichkeit Zeit in der Natur zu verbringen. Dies ist mir fÃ¼r meine Erholung sehr wichtig.
Soziale Kontakte kann ich aufgrund der guten Verkehrsanbindung gut pflegen"
43916.33611,R_sZpLP1SHeMZ61jP,,DE,1,,2,53,2,,2,4,,4,,,,4,,1,GER,1,17,ungarisch,54,"3,5,12",,"3,5,12",4,4,4,,,"keine Ahnung, was ich hier schreiben kÃ¶nnte...."
43916.35625,R_3NJluQdsm4fr1Sw,,DE,1,,2,20,2,,2,5,,5,,,1,,,10,GER,1,1,,2,,,14,6,7,1,,,
43916.37292,R_3xR3SJFbOWLsGoF,,DE,1,,2,28,2,,2,2,,2,,,1,4,,14,GER,1,1,,2,13,Vollkommen in Ordnung,14,5,5,2,,,"Die NÃ¤he zum Wald beruhigt, Natur tut gut
"
43916.40417,R_3noz6tF9lQmNvq4,,DE,1,,2,22,1,,1,4,,4,,,1,4,,14,GER,1,1,,2,6,,6,5,6,2,,,"Wohnort beeinflusst Beziehungen negativ, ebenso wie der Beruf im Dienste Deutschlands. Dieser beeinflusst auch den Charakter in Bezug auf Beziehungen negativ, im Bezug auf die Karriere allerdings sehr positiv. 
Dies wirkt sich am aktuellen Wohnort allerdings nur negativ aus, da hier nichts ist, bei dem man dies anwenden kÃ¶nnte. Ein Umzug ist in Planung."
43916.42569,R_r0D8PXaA8Lbge3L,,DE,1,,2,31,1,,1,4,,4,,,1,10,,21,GER,1,"1,17",EuropÃ¤isch,13,5,,5,5,6,2,,,"Die Lage am Bodensee in leicht erreichbarer NÃ¤he zu Ã–sterreich/Schweiz/Liechtenstein bietet eine Ã¼berdurchschnittliche LebensqualitÃ¤t, die die fehlenden Vorteile einer grÃ¶ÃŸeren Stadt und die hohen Wohnkosten durchaus kompensieren."
43916.43125,R_1ikgqFnGistaSQl,,DE,1,,2,20,2,,2,4,,4,,,1,,,10,GER,1,1,,2,13,Chronisch krank,25,6,6,1,,,"Ich habe als Studentin eine eigene, wunderschÃ¶ne Wohnung in meiner Studienstadt Emden.
Jedoch verbringe Ã¼berwiegend und sehr gerne meine Zeit bei meinem Partner, der einem landwirtschaftlichen Betrieb hat. Mit Herz und Seele hÃ¤nge ich an diesem Ort - einem kleinen Hof inmitten eines wachsenden Dorfes, was alles hat, was man braucht: Ã„rzte, Banken, EinkaufslÃ¤den.
Meine eigene Wohnung in Emden ist zwar sehr wohnlich und an sich zentral gelegen, ich fÃ¼hle mich in der Stadt aber weder Zuhause noch sonderlich sicher in meinem Stadtteil: kÃ¼rzlich wurde in der Nachbarschaft eine Anwohnerin von DrogenabhÃ¤ngigen niedergestochen, hÃ¤ufig liegt MÃ¼ll in der Stadt rum. "
43916.45278,R_290a5bVaWOzssKr,,DE,1,,2,29,2,,2,4,,4,,,1,,,10,GER,1,1,,2,"6,9",,"6,9",5,7,2,,,"Ich wohne hier, da hier mein Arbeitsplatz ist. Ich kenne hier keine Menschen und habe keine Freunde an an diesem Ort. Er ist nur Mittel zum zweck. Meine Wohnung ist keine WohlfÃ¼hloase und auch kein RÃ¼ckzugsort. "
43916.47083,R_3kmJa3k7fxF5Boy,,DE,1,,2,22,2,,2,4,,4,,,1,,,10,GER,1,1,,2,1,,1,6,6,1,,,
43916.47639,R_1JXdIoS4SeYwc9M,,DE,1,,2,32,2,,2,4,,4,,,,4,,1,GER,1,"1,11",,5,1,,1,6,6,2,,,"Die NÃ¤he zum Meer ist fÃ¼r mich als Allergiker super, aber das Arbeitsangebot ist sehr niedrig, ich hab einen master in Maschinenbau und werde wohl wegziehen auf Grund von Arbeit."
43916.47847,R_1imvhwH5nrcCUiE,,DE,1,,2,23,2,,2,4,,4,,,,10,,3,GER,1,1,,2,8,,8,5,5,2,,,
43916.50903,R_1qUHT1zjXIjyz5O,,DE,1,,2,25,2,,2,4,,4,,,1,1,,11,GER,1,"1,3",,5,"3,5,13",Studentin,"3,5",5,7,3,,,"Ich bin froh zu einem Ort zurÃ¼ckkehren zu kÃ¶nnen, an dem ich mich geborgen und wohl fÃ¼hle (zum Beispiel nach der Arbeit oder nach den Vorlesungen). Es ist ein Ort, an dem ich mich entspannen kann, auch wenn ich Sorgen habe. "
43916.51458,R_4MW2LfpUwAdyQyB,,DE,1,,2,24,2,,2,4,,4,,,,,,20,GER,1,1,,2,9,,9,5,6,1,,,
43916.51597,R_W0fM2GrUcYfuw1P,,DE,1,,2,23,2,,2,4,,4,,,1,,,10,GER,1,1,,2,1,,1,6,5,1,,,
43916.51667,R_3Rkj1oR3wVTIqJC,,DE,1,,2,19,2,,2,4,,4,,,1,10,,21,GER,1,1,,2,5,,5,5,6,2,,,
43916.52917,R_2pPoHDC2r2u4At6,,DE,1,,2,31,2,,2,4,,4,,,1,3,,13,GER,1,1,,2,"1,8",,"1,8",5,5,3,,,"Als anatolischer Schwabe hat man oft Schwierigkeiten im Bewerbungsverfahren. Wenn es jedoch zum GesprÃ¤ch kommt, habe ich noch nie eine Absage bekommen. Allerdings habe ich bei 200 Bewerbungen Max. 5 GesprÃ¤che gehabt. Meine Deutschen Kommilitonen ohne Migrationshintergrund haben schneller Einstellungen bekommen. Daher habe ich meine eigene Firma gegrÃ¼ndet. Weil ich nicht mehr von Menschen bewertet werden mÃ¶chte, die meine Qualifikation hinter meinem â€žÃ„uÃŸerenâ€œ nicht erkennen wollen. 
Viele meiner Bekannten in 2./3./4. Generation kÃ¶nnen Ã¤hnliche Erfahrungen teilen.

Sonst habe ich bis 2012 noch nie Rassismus in BRD erfahren, seither gibt es aber fast nahezu tÃ¤glich â€žrassistische Problemeâ€œ. 

Deutschland ist ein sehr soziales, innovatives, sicheres und gerechtes Land. Ohne besagten Alltagsrassismus wÃ¤re es weiterhin ein Traum. :) "
43916.54097,R_QfZ3bmLj5u8GEzD,,DE,1,,2,21,2,,2,1,,1,,,1,,,10,GER,1,1,,2,"1,6",,"1,6",5,3,3,,,"Ã„rztemangel belastet (Psychologe und Frauenarzt wÃ¤ren fÃ¼r mich notwendig), ich fÃ¼hle mich in meinem Wohnumfeld wohl und relativ sicher (auf jeden Fall sicherer, als vor meinem Umzug in diese Stadt), mein neuer Wohnort hat meine psychische Gesundheit positiv beeinflusst "
43916.70417,R_24jvBBAvDYfeFrA,,DE,1,,2,28,2,,2,1,,1,,,1,,,10,GER,1,1,,2,13,Gesund,14,7,6,1,,,"Mein Wohnort gibt mir Ruhe, Gelassenheit, Freiheit, FreirÃ¤ume.
Tolle Nachbarn, jeder hilft jedem.
Viel Natur, um alleine oder mit Freunden zu wandern und ihnen die Umgebung zu zeigen."
43916.81667,R_PON1L7DyxM42oj7,,DE,1,,2,22,2,,2,,,14,,,,10,,3,GER,1,1,,2,13,Studien ,14,5,2,1,,,
43917.14028,R_24tHUnldMRTPOBR,,DE,1,,2,21,2,,2,4,,4,,,1,,,10,GER,1,1,,2,13,selbstkritisch ,17,7,7,1,,,"Ich bin sehr glÃ¼cklich aufgewachsen, mit viel Zeit in der Familie, gemeinsamen Essenszeiten. Hatte trotzdem immer viele FreirÃ¤ume. WÃ¼rde sagen dass ich eine â€židealeâ€œ Kindheit hatte."
43917.1625,R_2YgrxEOW3UXSq2f,,DE,1,,2,23,2,,2,4,,4,,,1,9,,19,GER,1,"1,2",,5,1,,1,5,5,2,,,"Die Bibliothek ist fÃ¼r mich mein ""Arbeitsplatz"" da finde ich ruhe, kann mich konzentrieren und Lernen"
43917.1625,R_TtEWc34Wzb2q4ff,,DE,1,,2,25,2,,2,4,,4,,,1,,,10,GER,1,1,,2,1,,1,6,2,1,,,"Ich wohne sehr lÃ¤ndlich bei meinen Eltern in einem groÃŸen Haus. Zum nÃ¤chsten Krankenhaus brauchen wir Ã¼ber eine halbe Stunde. Als meine Mutter letztens krank war, wurde mir diese Entfernung zum ersten Mal bewusst. Wenn wir abends weggehen wollen, ins Kino oder in ein Hallenbad, fahren wir fast eine Stunde. Die Autobahn (egal in welche Richtung) ist von uns min. eine halbe Stunde entfernt. FÃ¼r junge Leute ist das natÃ¼rlich oft nervig. DafÃ¼r haben wir in alle grÃ¶ÃŸeren StÃ¤dte (z.B. Kaiserslautern) gleich weit. Insgesamt fÃ¼hle ich mich hier sehr wohl und kÃ¶nnte mir nicht vorstellen, auf Dauer in einer kleinen Wohnung in der Stadt zu wohnen. Deshalb mÃ¶chte ich, wenn ich mit meinem Studium fertig bin, auf jeden Fall hier irgendwo in der NÃ¤he bleiben."
43917.16319,R_2XcdRGW6wUisKIQ,,DE,1,,2,42,1,,1,4,,4,,,1,,,10,GER,1,1,,2,1,,1,6,6,1,,,
43917.18264,R_2R4CRhasnhBu7HB,,DE,1,,2,24,2,,2,4,,4,,,1,,,10,GER,1,1,,2,8,,8,6,7,1,,,"Dadurch, dass ich in Deutschland lebe, habe ich sehr viel Sicherheit. Egal was passiert, ich weiÃŸ immer, dass ich nie ohne irgendwas dastehen werde. Auch die Krankenversicherung hilft sehr dabei mit. "
43917.19097,R_s5cGzhOCKy0FsJz,,DE,1,,2,21,1,,1,4,,4,,,1,3,,13,GER,1,1,,2,"3,5,6,9",,"3,5,6,9",5,5,5,,,
43917.21667,R_eJNiLlTNmANRwt3,,DE,1,,2,21,2,,2,1,,1,,,1,,,10,GER,1,1,,2,"1,6",,"1,6",4,3,3,,,
43917.23681,R_1M3ZoDvYkNl5EpT,,DE,1,,2,36,2,,2,4,,4,,,1,,,10,GER,1,1,,2,9,,9,5,6,1,,,"Ich wÃ¼rde gerne woanders leben, mein Wohnort ist nur ein Kompromiss. Bin wegen der Arbeit hergezogen und wegen Partner geblieben. Aber der Wohnort an sich ist in Ordnung. Komfortabel, gÃ¼nstig, viel Kultur und relativ sicher. Nur nicht schÃ¶n. "
43917.2625,R_1mqv7chwtGObu3Z,,DE,1,,2,23,2,,2,5,,5,,,1,,,10,GER,1,1,,2,,,14,6,6,1,,,Ich kann mich sehr glÃ¼cklich schÃ¤tzen dass ich in dem Umfeld aufgewachsen bin. Auch wenn es natÃ¼rlich nicht perfekt ist.
43917.26389,R_d3Sm8mbHyBpZ3i1,,DE,1,,2,29,2,,2,4,,4,,,1,,,10,GER,1,1,,2,"1,13",Studentin/arbeitslos/arm,"1,3,5",5,4,3,,,Ich mag meinen Wohnort sehr gern. Es ist eine tolle Stadt zum Leben und ich fÃ¼hle mich sehr wohl in meinem Umfeld. Hier leben auch viele meiner Freunde.
43917.38958,R_2rIV6SCT7BtbY7i,,DE,1,,2,22,2,,2,4,,4,,,,,,20,GER,1,1,,2,2,,2,6,7,1,,,
43917.65417,R_1o6WAHXNQ4aIkIE,,DE,1,,2,19,3,,3,1,,1,,,1,,,10,GER,1,1,,2,9,,9,5,6,3,,,"Meine Familie (ich lebe momentan bei meiner Mutter, meine Eltern sind getrennt) zieht mich sehr runter, da ich mich nicht als Mann wahrgenommen fÃ¼hle.
Mit meinem geografischen Wohnort an sich bin ich allerdings sehr zufrieden und ich fÃ¼hle mich hier sicher. Lediglich die Beziehung zu einigen Menschen schrÃ¤nkt mich ein. "
43918.11389,R_1pMUXNTsXLP2urk,,DE,1,,2,21,2,,2,4,,4,,,1,2,,12,GER,1,1,,2,,,14,7,7,1,,,
43918.14931,R_3F54TchOqcWrl62,,DE,3,Finnland ,24,20,1,,1,1,,1,,,1,,,10,GER,1,1,,2,13,Student mit Privilegien der weiÃŸen Gesellschaft ,14,6,6,1,,,"Mein aktueller Wohnort beeinflusst definitiv mein aktuelles Wohlbefinden. Ich habe viele Freunde um mich herum, die MÃ¶glichkeit einfach mit dem Fahrrad oder zu FuÃŸ dem Alltag zu entkommen und in die Natur zu fahren. 
Es sind ungefÃ¤hr 4 SupermÃ¤rkte in unmittelbarer NÃ¤he und ich hab auch im Zimemr genug Licht. ZusÃ¤tzlich ist das ganze Gesundheitssystem in Finnland gut, ich mache mir also keine Sorgen, falls mir mal was passieren sollte und Ã¤rztliche Behandlung nÃ¶tig ist. "
43918.17153,R_PU0vOkyjr0td86R,,DE,1,,2,19,2,,2,7,,7,,,1,,,10,GER,1,1,,2,,,14,5,6,1,,,"Mein Wohnort ermÃ¶glicht es mir, mich Ã¶fter kÃ¶rperlich zu betÃ¤tigen, aber auch schnell Freunde zu erreichen (zu FuÃŸ oder mit dem Bus). Er bedeutet, dass ich diese Freundschaften pflegen kann."
43918.44722,R_31RTZS5z7dxhlcS,,DE,1,,2,23,2,,2,4,,4,,,,4,,1,GER,1,1,,2,,,14,7,6,1,,,
43918.64861,R_qyIoImdiE10WFvX,,DE,1,,2,44,2,,2,4,,4,,,1,,,10,GER,1,1,,2,1,,1,6,7,1,,,
43919.31458,R_3QDVpd8zr9mTHXu,,DE,1,,2,32,2,,2,4,,4,,,1,,,10,GER,1,1,,2,5,,5,6,5,1,,,"Es ist und war immer mein zu Hause, auch wenn ich zwd Ã¼ber mehrere Jahre woanders gewohnt habe. Dort lebt der GroÃŸteil meiner Familie und viele meiner Freunde. Ich mag die Menschen und das Leben auf dem Land. Jeder kennt jeden und das habe ich in der GroÃŸstadt sehr vermisst. Hier ist die Welt noch in Ordnung und ich fÃ¼hle mich einfach wohl und sicher."
43919.47153,R_3g1asjw9f52oBn9,,DE,1,,2,26,5,,5,5,,5,,,1,,,10,GER,1,1,,2,13,weiblich gelesen & sozialisiert,14,5,6,2,,,Ich fÃ¼hle mich in Berlin auf Grund meines gelesenen Geschlechts relativ sicher und auch mit meiner GenderidentitÃ¤t. Auch mit meiner SexualitÃ¤t fÃ¼hle ich mich sicherer als an anderen Orten. Aber GroÃŸstÃ¤dte sind auch manchmal anstrengend fÃ¼r Freund*innenkreise
43919.95139,R_12JURHT8mTCwuVH,,DE,1,,2,34,7,Frau,8,8,Heterosexuell,4,,,1,11,Deutsche,10,GER,1,1,,2,"3,5,9",,"3,5,9",4,7,3,,,
43920.29167,R_1jcXWapIl21e0t5,,DE,1,,2,18,3,,3,5,,5,,,1,,,10,GER,1,1,,2,"1,13",Atheist,"1,16",5,5,4,,,
43920.53194,R_1DD9wbU1tDNOwmZ,,DE,1,,2,53,2,,2,1,,1,,,1,,,10,GER,1,1,,2,1,,1,7,7,2,,,"Wir liegen in der pfalz um uns herum viel Wald & Wiese. Leider keine Nahversorgung
DafÃ¼r beste Nahverkehr Versorgung 
Wir wohnen sehr ruhig aber trotzdem nur 15 min bis zum Theater "
43921.27847,R_2ZHnhVmlXMkb9tD,,DE,1,,2,20,2,,2,1,,1,,,1,,,10,GER,1,1,,2,3,,3,5,4,2,,,
43921.4125,R_1cV9S9rB8mwXJKR,,DE,1,,2,23,2,,2,4,,4,,,1,,,10,GER,1,"1,17",FranzÃ¶sisch,5,13,selbstkritisch,17,7,7,1,,,
43921.57431,R_3rt8QTit3TReKXL,,DE,1,,2,24,2,,2,4,,4,,,1,,,10,GER,1,1,,2,"2,8",,"2,8",6,6,2,,,"Sicher, Geborgen, hohe LebensqualitÃ¤t, viele Freunde in der NÃ¤he"
43922.55278,R_1IrSlz9mTKgdSmw,,DE,1,,2,19,2,,2,4,,4,,,1,,,10,GER,1,1,,2,13, Chronisch krank,25,5,6,1,,,
43922.55764,R_11dRPWWvldkzth2,,DE,1,,2,21,2,,2,4,,4,,,1,,,10,GER,1,1,,2,1,,1,6,6,1,,,Wohnort gibt mir Sicherheirt. Ich fÃ¼hle mich daheim und gehe gerne nach Hause. 
43922.60208,R_beaUTKovfG5wWhr,,DE,1,,2,19,2,,2,4,,4,,,1,,,10,GER,1,1,,2,9,,9,5,5,1,,,"Ich fÃ¼hle mich sicher. Manchmal geborgen. Beziehungen zur Familie teils nah (gleiches Haus) teils sehr weit weg (ThÃ¼ringen Sachsen). Beziehungen zu Freunden nur in Nachbarorten, zu FuÃŸ nicht zu erreichen. Eine EinkaufsmÃ¶glichkeit zu FuÃŸ erreichbar, Ã„rzte und Uni nur mit Ã–pnv oder Auto erreichbar. "
43922.67222,R_28P81Ku5ifiID19,,DE,1,,2,22,2,,2,1,,1,,,1,,,10,GER,1,1,,2,13,GlÃ¼cklich vergeben,14,6,4,1,,,"Ich bin gerade erst umgezogen. Raus aus einer WG in eine eigene Wohnung - Hurra! 
Freunde, Park (fÃ¼r meinen Hund), Uni und gute EinkaufsmÃ¶glichkeiten (Bio-Laden, Unverpacktladen) sind in der NÃ¤he.
Nur leider ist die Wohnung nach Norden raus ... aber der Park ist da!
Und Corona sucks. Bin von der Politik genervt! 
Meine Beziehung lÃ¤uft super! "
43922.70694,R_1FmPdkUBSdfdrvv,,DE,1,,2,23,2,,2,1,,1,,,,5,,5,GER,1,1,,2,6,,6,6,5,2,,,"'-Frei fÃ¼hlen
-Studentenleben
-unsichere Zukunft"
43922.73681,R_2YFa936XVZoENvC,,DE,1,,2,18,1,,1,4,,4,,,1,10,,21,GER,1,1,,2,,,14,4,5,1,,,
43922.80417,R_3qvrnabXdVAjlx8,,DE,1,,2,23,2,,2,4,,4,,,1,,,10,GER,1,1,,2,13,alleine,32,5,6,1,,,"Ich bin in einer Fernbeziehung und wohne alleine in einer Einzimmerwohnung. Einerseits gibt es mir eine Art Sicherheit, abends nach hause zu kommen und zu wissen, dass der Ort nur mir gehÃ¶rt und dass ich mir hier so viel Ruhe und Zeit fÃ¼r mich selbst nehmen kann, wie ich mÃ¶chte. Ich muss mich mit nichts und vor niemandem rechtfertigen und kann alles alleine entscheiden. Andererseits bin ich hier mit meinen Gedanken alleine und kann mit niemandem sprechen. Alleine zu wohnen gibt mir manchmal zu viel Zeit zum nachdenken, was mich manchmal nervÃ¶s macht und verunsichert. Es fÃ¼hrt manchmal dazu, dass ich mich von anderen abschotte.

Ich mag es in einer Stadt zu wohnen, die alle Vorteile einer Stadt bietet, aber klein genug ist, sodass es heimelig wirkt und man manchmal fremde Personen im Bus wiedererkennt. Ich wohne 1 1/2h entfernt von meiner ursprÃ¼nglichen Heimat und meiner Familie. Gerade weit genug um weg von zuhause zu wohnen und trotzdem oft genug zu Besuch kommen zu kÃ¶nnen. Manchmal wÃ¼rde ich lieber auf dem Land wohnen. Die Stadt ist manchmal beklemmend. Man kann ihr nie mal kurz entfliehen und kann nie pausieren. Alles ist immer in Bewegung und laut und die Luft ist manchmal so erstickend und dreckig. Ich liebe meinen Balkon, aber selbst dort ist es ohne KopfhÃ¶rer zu laut um abzuschalten."
