id,language,country_code,age,gender_code,sex_orient_code,race_code,minority_code,qual_life,resources,qual
R_24tHUnldMRTPOBR,DE,Germany,21,Cisgender Woman,Heterosexual,Deutsch,Stressed/PTSD/Anxiety/Depression/Self-Critical,7,7,"I grew up very happy, with lots of family time and mealtimes together. Still always had a lot of space. Would say I had an &quot;ideal&quot; childhood."
R_2YgrxEOW3UXSq2f,DE,Germany,23,Cisgender Woman,Heterosexual,Deutsch mit Latin American Background,Larger Bodied,5,5,"The library is my &quot;workplace&quot; because I find peace and quiet, concentrate and study"
R_TtEWc34Wzb2q4ff,DE,Germany,25,Cisgender Woman,Heterosexual,Deutsch,Larger Bodied,6,2,"I live very rural with my parents in a big house. It takes us over half an hour to get to the nearest hospital. When my mother was sick recently, I first became aware of this distance. If we want to go out in the evening, to the cinema or to an indoor swimming pool, we drive almost an hour. The motorway (no matter in which direction) is min. half an hour away. For young people, of course, that&#39;s often annoying. In return, we have the same distance to all larger cities (eg Kaiserslautern). All in all, I feel very comfortable here and couldn&#39;t imagine living in a small apartment in the city for long. So when I finish my studies, I definitely want to stay around here somewhere."
R_2R4CRhasnhBu7HB,DE,Germany,24,Cisgender Woman,Heterosexual,Deutsch,Religious Minority,6,7,"Because I live in Germany, I have a lot of security. No matter what, I always know I&#39;ll never be left without anything. Health insurance also helps a lot."
R_1M3ZoDvYkNl5EpT,DE,Germany,36,Cisgender Woman,Heterosexual,Deutsch,Mentally Unwell,5,6,"I would like to live somewhere else, where I live is just a compromise. Moved here for work and stayed because of a partner. But the place of residence itself is fine. Comfortable, inexpensive, a lot of culture and relatively safe. Just not nice."
R_1mqv7chwtGObu3Z,DE,Germany,23,Cisgender Woman,Panromantic/Pansexual,Deutsch,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,6,"I consider myself very lucky that I grew up in this environment. Even if it&#39;s not perfect, of course."
R_d3Sm8mbHyBpZ3i1,DE,Germany,29,Cisgender Woman,Heterosexual,Deutsch,NA,5,4,I like my place of residence very much. It&#39;s a great city to live in and I feel very comfortable around me. Many of my friends also live here.
R_1o6WAHXNQ4aIkIE,DE,Germany,19,Transgender Man,Bisexual,Deutsch,Mentally Unwell,5,6,"My family (I currently live with my mother, my parents are separated) pulls me down a lot because I don&#39;t feel perceived as a man. However, I am very satisfied with my geographic location and I feel safe here. Only relationships with a few people limit me."
R_3F54TchOqcWrl62,DE,Finland,20,Cisgender Man,Bisexual,Deutsch,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,6,"My current place of residence definitely influences my current well-being. I have many friends around me, the opportunity to escape everyday life by bike or on foot and to go into nature. There are about 4 supermarkets in the immediate vicinity and I have enough light in the room. In addition, the whole health system in Finland is good, so I am not worried if something should happen to me and medical treatment is needed."
R_PU0vOkyjr0td86R,DE,Germany,19,Cisgender Woman,Queer,Deutsch,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,5,6,"My place of residence allows me to do more physical activity, but also to reach friends quickly (on foot or by bus). It means that I can cultivate these friendships."
R_3QDVpd8zr9mTHXu,DE,Germany,32,Cisgender Woman,Heterosexual,Deutsch,Low Resourced,6,5,"It is and always has been my home, even if I lived somewhere else for several years. Most of my family and many of my friends live there. I like the people and the life in the country. Everyone knows everyone, and I&#39;ve missed that very much in the big city. The world is still all right here and I just feel good and safe."
R_3g1asjw9f52oBn9,DE,Germany,26,Nonbinary,Panromantic/Pansexual,Deutsch,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,5,6,I feel relatively safe in Berlin because of the gender I have read and also with my gender identity. I also feel safer with my sexuality than in other places. But big cities are also sometimes exhausting for groups of friends
R_1DD9wbU1tDNOwmZ,DE,Germany,53,Cisgender Woman,Bisexual,Deutsch,Larger Bodied,7,7,We are surrounded by forests and meadows in the Palatinate. Unfortunately no local supply Therefor the best local transport supply. We live very quietly but only 15 minutes to the theater
R_3rt8QTit3TReKXL,DE,Germany,24,Cisgender Woman,Heterosexual,Deutsch,Invisible Illness,6,6,"Safe, secure, high quality of life, many friends nearby"
R_11dRPWWvldkzth2,DE,Germany,21,Cisgender Woman,Heterosexual,Deutsch,Larger Bodied,6,6,Residence gives me security. I feel at home and like to go home.
R_beaUTKovfG5wWhr,DE,Germany,19,Cisgender Woman,Heterosexual,Deutsch,Mentally Unwell,5,5,"I feel safe. Sometimes safe. Relations with the family partly close (same house) partly very far away (Thuringia, Saxony). Relationships with friends only in neighboring towns, not accessible on foot. Shops can be reached on foot, doctors and university can only be reached by public transport or car."
R_28P81Ku5ifiID19,DE,Germany,22,Cisgender Woman,Bisexual,Deutsch,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,4,"I just moved. Out of a shared apartment in your own apartment - Hurray! Friends, the park (for my dog), the university and good shopping opportunities (organic shop, unpackaged shop) are nearby. Unfortunately the apartment faces north ... but the park is there! And Corona sucks. I&#39;m annoyed by politics! My relationship is going great!"
R_1FmPdkUBSdfdrvv,DE,Germany,23,Cisgender Woman,Bisexual,White/European,Emotionally Disabled,6,5,&#39;-Feel free -Student life -insecure future
R_3qvrnabXdVAjlx8,DE,Germany,23,Cisgender Woman,Heterosexual,Deutsch,Alone,5,6,"I&#39;m in a long-distance relationship and live alone in a one-room apartment. On the one hand it gives me a kind of security to come home in the evening and to know that the place belongs only to me and that I can take as much peace and time for myself as I want here. I don&#39;t have to justify myself with anything or anyone and can decide everything by myself. On the other hand, I am alone here with my thoughts and cannot speak to anyone. Living alone sometimes gives me too much time to think, which sometimes makes me nervous and unsettled. Sometimes it makes me isolate myself from others. I like to live in a city that offers all the advantages of a city, but is small enough that it feels homely and you can sometimes recognize strangers on the bus. I live 1 1/2 hours away from my original home and my family. Just far enough to live away from home and still be able to visit often enough. Sometimes I would rather live in the country. The city is sometimes oppressive. You can never escape for a moment and you can never take a break. Everything is always moving and loud and the air is so suffocating and dirty at times. I love my balcony, but even there it&#39;s too loud to switch off without headphones."
R_2zSzes9rcRJq1wU,DE,Germany,27,Cisgender Woman,Heterosexual,Deutsch,Low Resourced,6,6,Good accessibility (everything can be reached by bike) Green areas in the vicinity Family lives nearby
R_1ffsGubPRuzU5lF,DE,Germany,30,Cisgender Woman,Heterosexual,Deutsch,Unemployed,6,7,"Protection, privacy, space for peculiarities, inspiration. My place of residence gives me the feeling that I am not the only person in this world and at the same time leaves me alone. It is my anchor point to which I can find after a stressful day."
R_3efNh56tF3zZh5t,DE,Germany,21,Cisgender Woman,Heterosexual,Deutsch,Emotionally Disabled,7,5,I feel very safe in the village and have the feeling that the less hectic life makes me feel better than in a hectic city with a lot going on.
R_22P5GCpN2bHSWw8,DE,Germany,25,Cisgender Woman,Heterosexual,Deutsch,Larger Bodied,6,4,"Security is given due to the rural location, general practitioners and physiotherapists on site, as well as grocery stores Ã – PNV are available but not very pronounced"
R_1fjw4D09TFaxCiU,DE,Germany,59,Cisgender Woman,Heterosexual,Deutsch,NA,7,7,"I live in a safe city, have a fulfilling (if poorly paid) job, and a fulfilling volunteer work. My social environment can handle my physical restrictions well. The current social and political situation worries me."
R_byi3XvTmnKdxA0p,DE,Germany,37,Cisgender Man,Heterosexual,Deutsch,Larger Bodied,6,7,"Home for the family Starting your own family. Proximity to doctors, day-care centers, schools, to one&#39;s own workplace. Self-realization at the current place of residence"
R_WeZvGYFQGEAh9Bv,DE,Germany,27,Cisgender Woman,Heterosexual,Deutsch,Larger Bodied,5,7,"I live in a small village, but with easy access to larger cities. I achieve mobility with my own car. The climatic conditions in my place of residence, less snow and cold as well as warmer and more lakes and rivers, I clearly prefer to places of residence. Being close to friends and family is also more personal when the journey times are not so long."
